GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb f_avg Seq in_grs
37.35 -0.061 55.7 0.006 0.0032 192 1.9215 0.5 -0.9781476007338056 -0.2079116908177595 3.573382716049383e-05 1.0517409336419755e-05 1 6439 1
37.371 -0.236 40.5 0.0054 0.0037 208 2.3689 0.5 -0.8829475928589269 -0.46947156278589086 2.9055094521604938e-05 1.391704475308642e-05 0 6441 1
37.437 0.137 40.1 0.0043 0.003 226 1.4035 -0.5 -0.6946583704589973 -0.7193398003386512 1.863361111111111e-05 8.966697530864195e-06 0 6445 1
37.439 -0.05 57.9 0.004 0.0024 192 1.9215 0.5 -0.9781476007338056 -0.2079116908177595 1.630140625e-05 5.700156250000001e-06 1 6446 1
37.464 -0.062 56.2 0.0036 0.0019 216 1.9215 0.5 -0.8090169943749475 -0.587785252292473 1.2840277777777779e-05 3.5052160493827166e-06 1 6447 1
37.476 -0.101 58.7 0.0045 0.0028 250 2.7175 0.5 -0.3420201433256685 -0.9396926207859084 2.0614122299382714e-05 8.012044753086418e-06 0 6448 1
37.489 0.152 18.2 0.0033 0.0017 188 0.4639 -0.5 -0.9902680687415703 -0.13917310096006552 1.0825927854938272e-05 3.057640817901235e-06 0 6450 1
37.493 0.529 9.5 0.0035 0.0027 170 1.9215 -0.5 -0.9848077530122081 0.17364817766693025 1.2085279706790124e-05 7.463520447530866e-06 1 6451 1
37.558 0.149 41.8 0.0019 0.0017 262 1.0432 -0.5 -0.13917310096006583 -0.9902680687415703 3.6736111111111117e-06 2.7408641975308643e-06 0 6454 1
37.664 -0.162 48.8 0.0058 0.0021 221 1.9215 0.5 -0.7547095802227721 -0.6560590289905072 3.4043983410493825e-05 4.562970679012346e-06 1 6466 1
37.665 0.125 85.5 0.0072 0.004 123 1.9215 0.5 -0.5446390350150271 0.838670567945424 5.138102044753086e-05 1.5889081790123458e-05 1 6467 1
37.685 0.263 90.2 0.0032 0.0018 202 1.9215 -0.5 -0.9271838545667874 -0.374606593415912 1.0071807484567903e-05 3.101512345679012e-06 1 6469 1
37.736 -0.216 63.7 0.0019 0.001 109 1.9215 0.5 -0.32556815445715664 0.9455185755993168 3.4844444444444444e-06 9.398225308641977e-07 1 6473 1
37.758 0.196 44.8 0.004 0.0027 202 0.7842 -0.5 -0.9271838545667874 -0.374606593415912 1.597778549382716e-05 7.440771604938272e-06 0 6474 1
37.765 -0.215 64.1 0.0046 0.0043 144 3.3674 0.5 -0.8090169943749473 0.5877852522924732 2.0917918595679008e-05 1.8801859567901234e-05 0 6477 1
37.824 -0.382 67.0 0.0045 0.0039 187 2.5927 0.5 -0.9925461516413221 -0.12186934340514731 2.0576304012345674e-05 1.549297067901234e-05 0 6483 1
37.822 -0.347 66.0 0.0026 0.0021 93 1.9215 0.5 -0.05233595624294384 0.9986295347545738 6.644938271604938e-06 4.294104938271605e-06 1 6485 1
37.874 -0.399 60.3 0.0042 0.0035 190 2.6963 0.5 -0.9848077530122081 -0.17364817766693003 1.7756859567901233e-05 1.2240279706790124e-05 0 6490 1
37.911 -0.362 62.0 0.0036 0.0015 216 1.9215 0.5 -0.8090169943749475 -0.587785252292473 1.3130557484567903e-05 2.2126562500000003e-06 1 6494 1
37.915 -0.394 60.3 0.0048 0.003 116 1.9215 0.5 -0.4383711467890775 0.8987940462991669 2.2866992669753086e-05 8.759955632716049e-06 1 6495 1
37.974 -0.096 -31.8 0.002 0.0019 247 4.5519 0.5 -0.3907311284892738 -0.9205048534524403 3.96120563271605e-06 3.6523456790123455e-06 0 6497 1
38.014 -0.011 61.7 0.0034 0.0026 235 1.9215 0.5 -0.5735764363510457 -0.8191520442889921 1.1806859567901232e-05 6.963734567901235e-06 1 6499 1
38.035 -0.046 54.8 0.0034 0.0024 97 1.9215 0.5 -0.12186934340514738 0.9925461516413221 1.1616736111111109e-05 5.555187114197531e-06 1 6503 1
38.553 0.162 29.5 0.003 0.0019 173 1.9215 0.5 -0.992546151641322 0.12186934340514755 8.817600308641974e-06 3.6736111111111117e-06 1 6529 1
38.653 0.086 -36.5 0.0061 0.0036 179 1.9215 0.5 -0.9998476951563913 0.017452406437283435 3.758371141975309e-05 1.2750850694444444e-05 1 6538 1
38.684 0.186 80.9 0.0031 0.0021 132 1.9215 -0.5 -0.6691306063588582 0.7431448254773942 9.310974151234567e-06 4.456790123456789e-06 1 6542 1
38.688 -0.225 44.9 0.0027 0.0017 95 1.9215 -0.5 -0.08715574274765801 0.9961946980917455 7.486304012345679e-06 2.7777777777777775e-06 1 6543 1
38.808 -0.17 67.2 0.0024 0.0022 109 1.9215 0.5 -0.32556815445715664 0.9455185755993168 5.773341049382717e-06 4.736668595679012e-06 1 6552 1
38.844 -0.425 42.6 0.0043 0.0026 195 1.0644 -0.5 -0.9659258262890683 -0.2588190451025208 1.863361111111111e-05 6.50958526234568e-06 0 6555 1
38.879 0.311 -16.2 0.0049 0.0034 101 1.9215 0.5 -0.1908089953765448 0.981627183447664 2.3846944444444443e-05 1.1683103780864195e-05 1 6559 1
38.961 -0.462 42.0 0.0079 0.0038 238 1.5848 -0.5 -0.529919264233205 -0.8480480961564258 6.254173611111111e-05 1.4471684027777778e-05 0 6566 1
39.102 0.493 23.5 0.0036 0.0022 121 2.2135 -0.5 -0.5150380749100542 0.8571673007021123 1.2651853780864195e-05 4.8828722993827165e-06 0 6569 1
39.105 0.516 22.2 0.0032 0.002 233 1.9215 -0.5 -0.6018150231520483 -0.7986355100472928 1.0293402777777778e-05 4.185434027777778e-06 1 6570 1
39.2 0.222 -26.5 0.0036 0.0024 223 1.9215 0.5 -0.7313537016191707 -0.6819983600624984 1.3090326003086422e-05 5.542100694444445e-06 1 6574 1
39.259 -0.057 23.9 0.008 0.0055 168 2.3242 0.5 -0.9781476007338056 0.20791169081775973 6.453444444444444e-05 3.020418402777778e-05 0 6577 1
39.477 -0.291 57.4 0.0049 0.0029 164 1.6013 -0.5 -0.9612616959383189 0.2756373558169992 2.3874081790123457e-05 8.409999999999999e-06 0 6588 1
39.483 -0.181 50.3 0.0025 0.0023 115 1.1539 -0.5 -0.42261826174069933 0.90630778703665 6.488341049382715e-06 5.106344521604937e-06 0 6589 1
39.496 -0.202 56.0 0.0039 0.0029 206 1.8462 0.5 -0.8987940462991669 -0.43837114678907746 1.5591529706790123e-05 8.265625e-06 0 6590 1
39.527 -0.459 17.9 0.0027 0.0025 222 1.9215 -0.5 -0.7431448254773942 -0.6691306063588582 7.49390625e-06 6.146267361111112e-06 1 6592 1
39.674 -0.463 17.5 0.0036 0.0023 243 1.9215 -0.5 -0.4539904997395469 -0.8910065241883678 1.270130401234568e-05 5.270850694444444e-06 1 6603 1
39.731 -0.402 60.8 0.004 0.0027 212 1.9215 0.5 -0.8480480961564261 -0.5299192642332048 1.5811668595679012e-05 7.044600694444445e-06 1 6606 1
39.851 -0.385 60.5 0.0029 0.0021 134 1.9215 0.5 -0.6946583704589974 0.7193398003386511 8.257640817901234e-06 4.604600694444444e-06 1 6607 1
39.884 -0.347 58.2 0.004 0.0031 200 1.9215 0.5 -0.9396926207859084 -0.34202014332566866 1.562445216049383e-05 9.378906250000001e-06 1 6610 1
39.919 -0.37 58.7 0.0048 0.0039 238 1.9215 0.5 -0.529919264233205 -0.8480480961564258 2.3240434027777776e-05 1.5416529706790126e-05 1 6612 1
39.93 -0.161 58.4 0.0028 0.002 204 1.9215 0.5 -0.9135454576426009 -0.4067366430758002 7.73921489197531e-06 3.824197530864197e-06 1 6613 1
40.283 -0.223 73.9 0.005 0.0025 269 3.4686 0.5 -0.017452406437283498 -0.9998476951563913 2.481977044753086e-05 6.438906249999999e-06 0 6621 1
40.91 -0.253 26.2 0.0039 0.0024 244 1.6743 -0.5 -0.43837114678907774 -0.8987940462991668 1.4929637345679013e-05 5.7933815586419744e-06 0 6630 1
41.076 -0.243 59.8 0.0032 0.002 178 1.9215 0.5 -0.9993908270190958 0.03489949670250114 1.0089446373456792e-05 3.862316743827161e-06 1 6635 1
41.103 -0.238 60.0 0.0038 0.0034 235 2.3925 0.5 -0.5735764363510457 -0.8191520442889921 1.4801118827160491e-05 1.1759184027777778e-05 0 6637 1
41.126 -0.23 59.5 0.0075 0.0036 247 1.9215 0.5 -0.3907311284892738 -0.9205048534524403 5.677203896604938e-05 1.2731020447530864e-05 1 6640 1
41.131 -0.192 61.3 0.0038 0.0024 210 1.9215 0.5 -0.8660254037844388 -0.4999999999999998 1.475840277777778e-05 5.954955632716049e-06 1 6641 1
41.222 0.361 71.9 0.0024 0.0019 263 1.9215 -0.5 -0.12186934340514717 -0.9925461516413221 5.7200694444444435e-06 3.479261188271605e-06 1 6649 1
41.226 0.396 70.9 0.0036 0.002 133 1.9215 -0.5 -0.6819983600624984 0.7313537016191707 1.2731020447530864e-05 4.0055574845679015e-06 1 6650 1
41.314 -0.171 57.3 0.0039 0.0025 218 2.3313 -0.5 -0.788010753606722 -0.6156614753256582 1.5134261188271607e-05 6.453011188271604e-06 0 6656 1
41.352 0.404 14.3 0.0025 0.0019 140 1.9215 0.5 -0.7660444431189779 0.6427876096865395 6.382640817901236e-06 3.510418595679012e-06 1 6660 1
41.381 0.036 59.0 0.0037 0.0026 109 1.9215 -0.5 -0.32556815445715664 0.9455185755993168 1.3454631558641974e-05 6.60204475308642e-06 1 6661 1
41.593 0.161 18.9 0.0022 0.0015 235 1.9215 0.5 -0.5735764363510457 -0.8191520442889921 4.694444444444444e-06 2.3002777777777774e-06 1 6663 1
41.742 0.097 13.2 0.0024 0.0021 200 1.9215 0.5 -0.9396926207859084 -0.34202014332566866 5.574845679012346e-06 4.527438271604939e-06 1 6666 1
41.883 0.492 20.9 0.0033 0.0017 236 1.7944 -0.5 -0.5591929034707473 -0.8290375725550414 1.0789400077160492e-05 3.0237345679012342e-06 0 6668 1
42.045 0.21 17.5 0.0035 0.0027 269 1.9215 0.5 -0.017452406437283498 -0.9998476951563913 1.2484444444444446e-05 7.267517361111112e-06 1 6673 1
42.11 -0.447 55.5 0.0034 0.0027 120 1.9215 0.5 -0.4999999999999998 0.8660254037844388 1.1465748456790122e-05 7.448350694444444e-06 1 6676 1
42.169 -0.078 39.3 0.0027 0.002 244 1.9215 0.5 -0.43837114678907774 -0.8987940462991668 7.140771604938271e-06 3.988896604938272e-06 1 6679 1
42.241 0.343 -39.3 0.0021 0.0016 207 1.8297 0.5 -0.8910065241883679 -0.4539904997395467 4.462656250000001e-06 2.467517361111111e-06 0 6680 1
42.432 -0.262 65.6 0.0071 0.0037 184 2.263 -0.5 -0.9975640502598242 -0.06975647374412527 4.9977044753086415e-05 1.39585262345679e-05 0 6683 1
43.122 0.03 7.6 0.0048 0.0028 116 1.9215 0.5 -0.4383711467890775 0.8987940462991669 2.338797067901235e-05 7.593086419753085e-06 1 6696 1
43.143 0.018 8.0 0.0053 0.0031 104 1.9215 0.5 -0.24192189559966756 0.9702957262759965 2.8134184027777773e-05 9.722270447530864e-06 1 6697 1
43.178 -0.519 57.9 0.0054 0.003 189 2.7316 0.5 -0.9876883405951378 -0.15643446504023076 2.8652229938271602e-05 9.06679012345679e-06 0 6700 1
43.326 -0.203 60.8 0.0028 0.0023 155 1.9215 -0.5 -0.9063077870366499 0.4226182617406995 7.67751736111111e-06 5.270850694444444e-06 1 6705 1
44.121 0.287 53.0 0.0026 0.0021 197 1.9215 0.5 -0.9563047559630354 -0.2923717047227368 6.897918595679013e-06 4.236736111111112e-06 1 6718 1
44.288 0.037 56.5 0.0038 0.0028 242 1.9215 0.5 -0.46947156278589075 -0.882947592858927 1.4271604938271603e-05 7.754677854938273e-06 1 6721 1
44.39 -0.407 65.2 0.003 0.0015 180 1.3211 -0.5 -1.0 1.2246467991473532e-16 9.26018711419753e-06 2.3383506944444445e-06 0 6723 1
44.474 -0.1 60.4 0.0039 0.0016 268 1.9451 0.5 -0.034899496702500754 -0.9993908270190958 1.555864197530864e-05 2.609122299382717e-06 0 6725 1
44.486 -0.134 60.9 0.0029 0.0022 264 2.15 0.5 -0.10452846326765423 -0.9945218953682733 8.482656249999998e-06 4.658402777777777e-06 0 6726 1
44.524 0.388 -47.5 0.0037 0.0019 112 2.9553 0.5 -0.37460659341591207 0.9271838545667874 1.3731141975308644e-05 3.536489197530864e-06 0 6730 1
45.074 0.131 59.9 0.0044 0.0029 179 4.9993 0.5 -0.9998476951563913 0.017452406437283435 1.9067777777777783e-05 8.498844521604936e-06 0 6735 1
45.123 0.133 59.2 0.0044 0.0034 144 2.8847 0.5 -0.8090169943749473 0.5877852522924732 1.938445216049383e-05 1.1315748456790124e-05 0 6736 1
45.167 0.092 58.8 0.003 0.0023 169 1.9215 0.5 -0.981627183447664 0.19080899537654497 9.133827160493829e-06 5.509452160493826e-06 1 6737 1
45.422 0.073 55.5 0.0046 0.0039 104 4.2316 0.5 -0.24192189559966756 0.9702957262759965 2.1287970679012346e-05 1.5123456790123456e-05 0 6740 1
45.452 0.055 58.8 0.0077 0.0043 268 3.2638 0.5 -0.034899496702500754 -0.9993908270190958 5.8820378086419746e-05 1.874168402777778e-05 0 6741 1
45.479 -0.001 58.5 0.0025 0.0021 209 1.9215 0.5 -0.8746197071393959 -0.48480962024633695 6.417777777777777e-06 4.271111111111111e-06 1 6744 1
45.528 0.121 58.3 0.0034 0.0021 167 3.0989 0.5 -0.9743700647852351 0.2249510543438652 1.1531684027777776e-05 4.392517361111111e-06 0 6746 1
45.623 -0.04 7.9 0.0035 0.0023 132 1.9215 0.5 -0.6691306063588582 0.7431448254773942 1.2008150077160493e-05 5.476900077160494e-06 1 6752 1
45.642 -0.013 7.4 0.0062 0.004 142 1.9215 0.5 -0.7880107536067219 0.6156614753256584 3.802777777777778e-05 1.6290192901234565e-05 1 6753 1
45.777 -0.251 59.8 0.0029 0.0025 269 1.5589 0.5 -0.017452406437283498 -0.9998476951563913 8.426118827160492e-06 6.229184027777776e-06 0 6763 1
45.804 -0.356 60.1 0.0026 0.002 236 3.0895 0.5 -0.5591929034707473 -0.8290375725550414 6.85421489197531e-06 4.157067901234567e-06 0 6764 1
45.825 -0.288 60.7 0.0045 0.0036 239 1.9592 0.5 -0.5150380749100545 -0.8571673007021121 2.0375192901234564e-05 1.271120563271605e-05 0 6765 1
45.863 0.285 63.6 0.0031 0.0025 191 1.9215 -0.5 -0.981627183447664 -0.19080899537654475 9.387415123456789e-06 6.368613040123459e-06 1 6766 1
45.936 -0.399 62.3 0.004 0.0033 234 2.9129 0.5 -0.5877852522924732 -0.8090169943749473 1.615593364197531e-05 1.0652970679012347e-05 0 6769 1
46.174 -0.524 50.1 0.002 0.0017 98 1.832 -0.5 -0.13917310096006535 0.9902680687415704 3.873242669753085e-06 2.923150077160494e-06 0 6780 1
46.178 0.534 13.8 0.003 0.0018 217 1.9215 -0.5 -0.7986355100472928 -0.6018150231520484 9.050069444444444e-06 3.4122299382716054e-06 1 6781 1
46.196 0.533 12.9 0.0025 0.0012 160 1.9215 -0.5 -0.9396926207859083 0.3420201433256689 6.063906249999999e-06 1.3741049382716045e-06 1 6782 1
46.468 -0.191 54.0 0.0029 0.0018 163 1.9215 -0.5 -0.9563047559630354 0.292371704722737 8.281604938271604e-06 3.2550173611111108e-06 1 6790 1
46.503 -0.243 54.0 0.0063 0.0038 107 1.9215 -0.5 -0.29237170472273666 0.9563047559630355 3.9201512345679005e-05 1.4250625e-05 1 6792 1
47.039 -0.255 40.6 0.0031 0.0018 126 1.9215 -0.5 -0.587785252292473 0.8090169943749475 9.66173611111111e-06 3.1951562499999994e-06 1 6799 1
48.542 0.04 16.1 0.0026 0.0019 198 1.9215 0.5 -0.9510565162951536 -0.3090169943749473 6.545069444444445e-06 3.6576562499999996e-06 1 6813 1
48.581 0.051 15.9 0.0047 0.0036 204 3.8996 0.5 -0.9135454576426009 -0.4067366430758002 2.1661267361111113e-05 1.2840277777777779e-05 0 6814 1
48.601 0.25 8.6 0.0039 0.003 258 1.9215 0.5 -0.20791169081775895 -0.9781476007338057 1.5514845679012343e-05 8.792872299382718e-06 1 6816 1
48.602 0.016 18.2 0.0059 0.0056 267 4.0338 0.5 -0.052335956242944306 -0.9986295347545738 3.461361111111111e-05 3.1266736111111114e-05 0 6817 1
48.61 0.223 7.8 0.0048 0.0017 224 1.9215 0.5 -0.7193398003386511 -0.6946583704589974 2.3428288966049382e-05 2.985216049382716e-06 1 6818 1
48.633 0.014 17.4 0.0059 0.0027 231 1.9215 0.5 -0.6293203910498378 -0.7771459614569706 3.440148341049382e-05 7.365192901234569e-06 1 6820 1
48.661 0.226 12.4 0.0046 0.0019 216 1.9215 0.5 -0.8090169943749475 -0.587785252292473 2.0930625e-05 3.7002797067901227e-06 1 6822 1
48.678 -0.236 34.6 0.004 0.0015 125 1.9215 -0.5 -0.5735764363510462 0.8191520442889917 1.5811668595679012e-05 2.2209278549382718e-06 1 6824 1
48.678 -0.249 34.8 0.0032 0.0014 138 1.9215 -0.5 -0.7431448254773944 0.669130606358858 1.0454444444444443e-05 1.8829938271604943e-06 1 6825 1
49.364 -0.156 47.9 0.0057 0.0034 240 1.6272 0.5 -0.49999999999999967 -0.8660254037844388 3.206390625e-05 1.1759184027777778e-05 0 6865 1
49.359 -0.298 51.2 0.009 0.0061 213 2.4019 0.5 -0.838670567945424 -0.5446390350150271 8.132532600308645e-05 3.6939382716049376e-05 0 6866 1
49.378 -0.261 50.6 0.0052 0.0045 128 1.7614 0.5 -0.6156614753256582 0.788010753606722 2.714120563271605e-05 1.9851975308641974e-05 0 6868 1
49.38 -0.185 47.8 0.0021 0.0018 256 1.8697 0.5 -0.2419218955996678 -0.9702957262759965 4.276853780864198e-06 3.36620563271605e-06 0 6869 1
49.401 -0.218 48.5 0.006 0.005 253 1.566 0.5 -0.2923717047227362 -0.9563047559630357 3.6233711419753095e-05 2.4502500000000005e-05 0 6872 1
49.416 0.327 -21.4 0.0035 0.0021 198 3.3533 0.5 -0.9510565162951536 -0.3090169943749473 1.2415835262345678e-05 4.202500000000001e-06 0 6879 1
49.422 -0.308 52.1 0.0031 0.0026 182 1.9215 0.5 -0.9993908270190958 -0.03489949670250089 9.472716049382716e-06 6.716736111111111e-06 1 6885 1
49.832 0.369 5.0 0.0033 0.0023 126 1.9215 0.5 -0.587785252292473 0.8090169943749475 1.1027934027777778e-05 5.2644753086419755e-06 1 6908 1
49.842 0.388 6.4 0.0029 0.0022 131 1.9215 0.5 -0.6560590289905072 0.7547095802227721 8.257640817901234e-06 4.791234567901233e-06 1 6909 1
50.057 0.061 53.8 0.0037 0.0027 152 1.4694 0.5 -0.882947592858927 0.4694715627858907 1.3710563271604939e-05 7.509122299382715e-06 0 6916 1
50.401 -0.413 40.1 0.0047 0.003 267 1.3116 -0.5 -0.052335956242944306 -0.9986295347545738 2.2325625e-05 9.058427854938274e-06 0 6920 1
52.489 -0.172 21.5 0.0018 0.0014 178 1.9215 0.5 -0.9993908270190958 0.03489949670250114 3.2300077160493825e-06 1.8526234567901236e-06 1 6929 1
52.752 0.336 15.1 0.0022 0.0019 267 1.9215 0.5 -0.052335956242944306 -0.9986295347545738 4.9074556327160495e-06 3.689600694444445e-06 1 6930 1
52.953 0.403 45.0 0.0026 0.0012 235 1.9215 -0.5 -0.5735764363510457 -0.8191520442889921 6.88333526234568e-06 1.3838908179012346e-06 1 6932 1
52.997 -0.27 23.7 0.0018 0.0012 144 1.9215 0.5 -0.8090169943749473 0.5877852522924732 3.250007716049383e-06 1.4233815586419752e-06 1 6934 1
53.01 0.078 4.7 0.0024 0.0022 250 1.9215 0.5 -0.3420201433256685 -0.9396926207859084 5.74001736111111e-06 5.056251929012347e-06 1 6935 1
53.033 0.109 5.2 0.0052 0.0024 143 2.4702 0.5 -0.7986355100472929 0.6018150231520482 2.6881344521604932e-05 5.700156250000001e-06 0 6937 1
53.13 -0.171 23.2 0.0032 0.0018 229 1.9215 -0.5 -0.6560590289905074 -0.7547095802227719 9.95753086419753e-06 3.2550173611111108e-06 1 6941 1
53.156 0.212 2.6 0.0034 0.0024 263 1.9215 0.5 -0.12186934340514717 -0.9925461516413221 1.1241118827160495e-05 5.753335262345678e-06 1 6945 1
53.177 0.181 5.7 0.0039 0.0026 231 2.3737 0.5 -0.6293203910498378 -0.7771459614569706 1.5394724151234567e-05 6.673611111111111e-06 0 6947 1
53.191 0.155 5.7 0.0053 0.0031 252 1.9828 0.5 -0.30901699437494756 -0.9510565162951535 2.816365933641976e-05 9.584184027777778e-06 0 6949 1
53.259 0.04 24.8 0.0028 0.0018 266 0.6829 -0.5 -0.06975647374412558 -0.9975640502598242 7.801159336419754e-06 3.140771604938271e-06 0 6953 1
53.3 0.045 25.1 0.0029 0.0025 166 0.7041 -0.5 -0.9702957262759965 0.24192189559966773 8.289600694444444e-06 6.050233410493829e-06 0 6954 1
53.317 0.008 21.8 0.0026 0.0022 248 1.9215 -0.5 -0.3746065934159123 -0.9271838545667873 6.890624999999999e-06 4.84e-06 1 6955 1
53.315 0.033 22.7 0.0034 0.0017 136 1.9215 -0.5 -0.719339800338651 0.6946583704589975 1.1362517361111111e-05 2.8336111111111104e-06 1 6956 1
53.619 0.238 37.2 0.0039 0.0022 217 2.2912 0.5 -0.7986355100472928 -0.6018150231520484 1.5145069444444444e-05 4.664400077160493e-06 0 6967 1
53.629 0.212 36.3 0.0039 0.0029 90 2.6916 0.5 6.123233995736766e-17 1.0 1.4865308641975309e-05 8.217777777777778e-06 0 6969 1
53.739 0.011 23.8 0.0036 0.0019 201 0.77 -0.5 -0.9335804264972016 -0.35836794954530043 1.2930017361111111e-05 3.7056249999999994e-06 0 6970 1
59.726 0.006 23.3 0.0023 0.0016 265 1.9215 -0.5 -0.08715574274765825 -0.9961946980917455 5.075007716049382e-06 2.5422530864197536e-06 1 7013 0
59.785 0.071 22.5 0.0049 0.004 202 1.9215 -0.5 -0.9271838545667874 -0.374606593415912 2.365741512345679e-05 1.6200625e-05 1 7015 0
60.016 0.116 22.7 0.003 0.0024 266 1.4812 -0.5 -0.06975647374412558 -0.9975640502598242 8.966697530864195e-06 5.853711419753087e-06 0 7019 0
71.148 0.4 -17.9 0.0022 0.002 229 1.9215 0.5 -0.6560590289905074 -0.7547095802227719 4.628474151234568e-06 3.840511188271605e-06 1 7034 0
73.651 0.194 -73.2 0.0035 0.0023 146 1.9215 0.5 -0.8290375725550416 0.5591929034707469 1.201777777777778e-05 5.200933641975309e-06 1 7038 0
75.708 0.348 -2.3 0.0073 0.0042 138 1.9215 0.5 -0.7431448254773944 0.669130606358858 5.258264081790123e-05 1.7234029706790126e-05 1 7047 0
75.754 0.344 -1.6 0.006 0.0042 221 1.9215 0.5 -0.7547095802227721 -0.6560590289905072 3.553484567901235e-05 1.7780277777777775e-05 1 7049 0
75.785 0.342 2.8 0.0061 0.0036 253 1.9215 0.5 -0.2923717047227362 -0.9563047559630357 3.663611882716049e-05 1.322130401234568e-05 1 7051 0
75.832 0.398 1.6 0.0062 0.0055 137 1.9215 0.5 -0.7313537016191705 0.6819983600624985 3.8285156249999996e-05 3.0112656249999992e-05 1 7056 0
75.836 0.359 1.7 0.0068 0.0057 170 1.9215 0.5 -0.9848077530122081 0.17364817766693025 4.629668402777778e-05 3.233185956790123e-05 1 7057 0
75.868 0.269 4.2 0.0034 0.0017 228 1.9215 0.5 -0.6691306063588585 -0.743144825477394 1.1759184027777778e-05 3.0189062499999996e-06 1 7062 0
76.151 -0.28 -28.6 0.0068 0.0036 199 1.9215 0.5 -0.945518575599317 -0.32556815445715637 4.584418402777778e-05 1.3160771604938273e-05 1 7073 0
77.608 0.556 -73.6 0.0032 0.0026 119 1.9215 0.5 -0.48480962024633695 0.8746197071393959 9.9225e-06 6.723937114197533e-06 1 7095 0
78.234 0.019 -34.5 0.0033 0.0021 160 1.9215 0.5 -0.9396926207859083 0.3420201433256689 1.0680187114197532e-05 4.213896604938271e-06 1 7179 0
78.471 -0.182 -60.8 0.0027 0.0019 182 1.9215 0.5 -0.9993908270190958 -0.03489949670250089 7.410493827160494e-06 3.8024999999999996e-06 1 7201 0
78.886 0.711 -5.0 0.0044 0.0033 202 1.9215 0.5 -0.9271838545667874 -0.374606593415912 1.9225788966049383e-05 1.0752934027777778e-05 1 7226 0
79.284 1.303 -40.3 0.0056 0.0033 130 1.9215 0.5 -0.6427876096865393 0.7660444431189781 3.094140625e-05 1.0991066743827162e-05 1 7263 0
79.312 1.311 -41.2 0.0047 0.004 151 1.9215 0.5 -0.8746197071393957 0.48480962024633717 2.1933611111111105e-05 1.6312623456790123e-05 1 7267 0
79.329 1.29 -42.8 0.0033 0.0027 216 1.9215 0.5 -0.8090169943749475 -0.587785252292473 1.112963734567901e-05 7.32754822530864e-06 1 7272 0
79.348 1.364 -42.0 0.0033 0.0024 155 1.9215 0.5 -0.9063077870366499 0.4226182617406995 1.0926697530864196e-05 5.94140625e-06 1 7277 0
79.926 0.91 -42.4 0.0022 0.0016 238 1.9215 0.5 -0.529919264233205 -0.8480480961564258 4.6464197530864195e-06 2.4981558641975315e-06 1 7299 0
80.35 0.724 -65.0 0.0033 0.0024 159 1.9215 0.5 -0.9335804264972016 0.35836794954530066 1.1185308641975307e-05 5.601111111111111e-06 1 7314 0
80.356 0.71 -65.0 0.0042 0.0024 151 1.9215 0.5 -0.8746197071393957 0.48480962024633717 1.786236304012346e-05 5.786697530864198e-06 1 7315 0
