GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb f_avg DESIGNATION in_grs
335.9767 0.2283 -50.961 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 1.991390625e-05 1.991390625e-05 1 HIGALBM335.9767+0.2283 0
335.9769 -0.1074 -38.894 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.776856674382716e-05 1.776856674382716e-05 1 HIGALBM335.9769-0.1074 0
335.977 0.4582 -75.174 0.0053 0.0053 0 3.367 -0.5 1.0 0.0 2.7693906249999998e-05 2.7693906249999998e-05 1 HIGALBM335.9770+0.4582 0
335.9796 0.1955 -50.959 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4397808641975308e-05 1.4397808641975308e-05 1 HIGALBM335.9796+0.1955 0
335.9869 0.2153 -50.951 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.074122299382716e-06 7.074122299382716e-06 1 HIGALBM335.9869+0.2153 0
335.9932 0.4986 -75.162 0.0057 0.0057 0 3.367 -0.5 1.0 0.0 3.2902970679012345e-05 3.2902970679012345e-05 1 HIGALBM335.9932+0.4986 0
335.9943 0.4305 -42.948 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.8573705632716053e-05 1.8573705632716053e-05 1 HIGALBM335.9943+0.4305 0
336.0011 -0.3685 -81.182 0.0026 0.0026 0 3.367 -0.5 1.0 0.0 6.956406249999998e-06 6.956406249999998e-06 1 HIGALBM336.0011-0.3685 0
336.0055 -0.1345 -38.868 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4408350694444442e-05 1.4408350694444442e-05 1 HIGALBM336.0055-0.1345 0
336.0064 -0.7457 -49.957 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.2790557484567901e-05 1.2790557484567901e-05 1 HIGALBM336.0064-0.7457 0
336.009 -0.213 -38.023 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.2770696373456791e-05 1.2770696373456791e-05 1 HIGALBM336.0090-0.2130 0
336.0161 0.2043 -50.923 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.80891975308642e-06 7.80891975308642e-06 1 HIGALBM336.0161+0.2043 0
336.018 0.374 -42.926 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.2721111111111111e-05 1.2721111111111111e-05 1 HIGALBM336.0180+0.3740 0
336.0183 -0.8269 -48.931 0.0009 0.0009 0 3.367 0.5 1.0 0.0 8.998630401234568e-07 8.998630401234568e-07 1 HIGALBM336.0183-0.8269 0
336.0204 -0.8151 -48.934 0.003 0.003 0 3.367 0.5 1.0 0.0 8.891992669753085e-06 8.891992669753085e-06 1 HIGALBM336.0204-0.8151 0
336.0266 -0.8167 -48.942 0.0019 0.0019 0 3.367 0.5 1.0 0.0 3.791674382716049e-06 3.791674382716049e-06 1 HIGALBM336.0266-0.8167 0
336.03 0.9671 -82.23 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.73921489197531e-06 7.73921489197531e-06 1 HIGALBM336.0300+0.9671 0
336.0328 0.8056 -77.182 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4397808641975308e-05 1.4397808641975308e-05 1 HIGALBM336.0328+0.8056 0
336.0337 0.2886 -33.047 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.196967785493827e-05 1.196967785493827e-05 1 HIGALBM336.0337+0.2886 0
336.0346 1.0782 -79.983 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.5833767361111108e-05 1.5833767361111108e-05 1 HIGALBM336.0346+1.0782 0
336.04 -0.8241 -49.127 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.754677854938273e-06 7.754677854938273e-06 1 HIGALBM336.0400-0.8241 0
336.0427 0.343 -39.004 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.6616946373456792e-05 1.6616946373456792e-05 1 HIGALBM336.0427+0.3430 0
336.0467 0.9761 -79.929 0.0054 0.0054 0 3.367 -0.5 1.0 0.0 2.9175001929012344e-05 2.9175001929012344e-05 1 HIGALBM336.0467+0.9761 0
336.0515 -0.1731 -35.935 0.0025 0.0025 0 3.367 -0.5 1.0 0.0 6.291736111111111e-06 6.291736111111111e-06 1 HIGALBM336.0515-0.1731 0
336.0545 -0.2703 -63.944 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 2.0225007716049388e-05 2.0225007716049388e-05 1 HIGALBM336.0545-0.2703 0
336.0581 -0.1612 -91.136 0.0026 0.0026 0 3.367 -0.5 1.0 0.0 6.781684027777777e-06 6.781684027777777e-06 1 HIGALBM336.0581-0.1612 0
336.0616 -0.2514 -63.937 0.003 0.003 0 3.367 -0.5 1.0 0.0 8.817600308641974e-06 8.817600308641974e-06 1 HIGALBM336.0616-0.2514 0
336.0657 -0.7939 -49.102 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.80891975308642e-06 7.80891975308642e-06 1 HIGALBM336.0657-0.7939 0
336.0678 -0.1753 -35.921 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.855563271604938e-06 7.855563271604938e-06 1 HIGALBM336.0678-0.1753 0
336.0695 -0.2226 -35.919 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.6100156250000004e-05 1.6100156250000004e-05 1 HIGALBM336.0695-0.2226 0
336.0775 -0.2683 -63.922 0.0059 0.0059 0 3.367 -0.5 1.0 0.0 3.4466684027777784e-05 3.4466684027777784e-05 1 HIGALBM336.0775-0.2683 0
336.0835 -0.8167 -49.084 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3659184027777776e-05 1.3659184027777776e-05 1 HIGALBM336.0835-0.8167 0
336.0951 -0.1481 -91.125 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.6866992669753086e-05 1.6866992669753086e-05 1 HIGALBM336.0951-0.1481 0
336.1002 -0.0549 -39.104 0.0061 0.0061 0 3.367 -0.5 1.0 0.0 3.7210000000000005e-05 3.7210000000000005e-05 1 HIGALBM336.1002-0.0549 0
336.101 0.8923 -79.016 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.7475069444444448e-05 2.7475069444444448e-05 1 HIGALBM336.1010+0.8923 0
336.1051 -0.0812 -39.1 0.0013 0.0013 0 3.367 -0.5 1.0 0.0 1.6398225308641976e-06 1.6398225308641976e-06 1 HIGALBM336.1051-0.0812 0
336.1131 -0.8081 -48.998 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.7504197530864193e-05 2.7504197530864193e-05 1 HIGALBM336.1131-0.8081 0
336.1136 0.8391 -79.007 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.643626736111111e-05 1.643626736111111e-05 1 HIGALBM336.1136+0.8391 0
336.1192 -0.0415 -39.087 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.160958526234568e-05 2.160958526234568e-05 1 HIGALBM336.1192-0.0415 0
336.1209 0.934 -83.059 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1845069444444445e-05 1.1845069444444445e-05 1 HIGALBM336.1209+0.9340 0
336.1285 -0.7344 -49.969 0.0049 0.0049 0 3.367 -0.5 1.0 0.0 2.3670927854938276e-05 2.3670927854938276e-05 1 HIGALBM336.1285-0.7344 0
336.1306 -0.6906 -48.981 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1353155864197533e-05 1.1353155864197533e-05 1 HIGALBM336.1306-0.6906 0
336.1328 -0.78 -48.978 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 2.0375192901234564e-05 2.0375192901234564e-05 1 HIGALBM336.1328-0.7800 0
336.1369 -0.0747 -39.071 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.6844184027777778e-05 1.6844184027777778e-05 1 HIGALBM336.1369-0.0747 0
336.1425 -0.1214 -117.888 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.0634845679012348e-05 1.0634845679012348e-05 1 HIGALBM336.1425-0.1214 0
336.1456 -0.0903 -39.063 0.003 0.003 0 3.367 -0.5 1.0 0.0 9.033364197530864e-06 9.033364197530864e-06 1 HIGALBM336.1456-0.0903 0
336.1526 0.7695 -76.017 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.0816406250000005e-05 2.0816406250000005e-05 1 HIGALBM336.1526+0.7695 0
336.1765 -0.8255 -45.122 0.0051 0.0051 0 3.367 -0.5 1.0 0.0 2.612345679012345e-05 2.612345679012345e-05 1 HIGALBM336.1765-0.8255 0
336.1808 -0.1599 -117.997 0.003 0.003 0 3.367 -0.5 1.0 0.0 9.125434027777777e-06 9.125434027777777e-06 1 HIGALBM336.1808-0.1599 0
336.1816 0.6632 -36.938 0.0049 0.0049 0 3.367 -0.5 1.0 0.0 2.365741512345679e-05 2.365741512345679e-05 1 HIGALBM336.1816+0.6632 0
336.1826 1.0735 -82.113 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.234741512345679e-05 1.234741512345679e-05 1 HIGALBM336.1826+1.0735 0
336.1934 -0.12 -118.017 0.0049 0.0049 0 3.367 -0.5 1.0 0.0 2.35225e-05 2.35225e-05 1 HIGALBM336.1934-0.1200 0
336.1979 0.6601 -36.923 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.154506944444445e-05 2.154506944444445e-05 1 HIGALBM336.1979+0.6601 0
336.204 -0.0498 -118.082 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.73921489197531e-06 7.73921489197531e-06 1 HIGALBM336.2040-0.0498 0
336.2133 0.7295 -36.91 0.0058 0.0058 0 3.367 -0.5 1.0 0.0 3.3414822530864196e-05 3.3414822530864196e-05 1 HIGALBM336.2133+0.7295 0
336.2133 0.0081 -38.95 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.1027934027777778e-05 1.1027934027777778e-05 1 HIGALBM336.2133+0.0081 0
336.2144 -0.0411 -118.098 0.0025 0.0025 0 3.367 -0.5 1.0 0.0 6.02293402777778e-06 6.02293402777778e-06 1 HIGALBM336.2144-0.0411 0
336.2233 -0.1557 -118.064 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.5199168595679011e-05 1.5199168595679011e-05 1 HIGALBM336.2233-0.1557 0
336.23 -0.6739 -45.945 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.8753711419753086e-05 1.8753711419753086e-05 1 HIGALBM336.2300-0.6739 0
336.2318 1.0007 -81.196 0.0054 0.0054 0 3.367 -0.5 1.0 0.0 2.863736304012346e-05 2.863736304012346e-05 1 HIGALBM336.2318+1.0007 0
336.2342 0.5065 -78.181 0.0011 0.0011 0 3.367 -0.5 1.0 0.0 1.2284027777777778e-06 1.2284027777777778e-06 1 HIGALBM336.2342+0.5065 0
336.2359 0.0428 -37.055 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.5811668595679012e-05 1.5811668595679012e-05 1 HIGALBM336.2359+0.0428 0
336.2394 -0.0118 -37.035 0.006 0.006 0 3.367 -0.5 1.0 0.0 3.580027777777777e-05 3.580027777777777e-05 1 HIGALBM336.2394-0.0118 0
336.2402 1.0644 -82.24 0.0018 0.0018 0 3.367 -0.5 1.0 0.0 3.3560204475308642e-06 3.3560204475308642e-06 1 HIGALBM336.2402+1.0644 0
336.2429 1.0549 -82.238 0.0054 0.0054 0 3.367 -0.5 1.0 0.0 2.863736304012346e-05 2.863736304012346e-05 1 HIGALBM336.2429+1.0549 0
336.2432 0.0252 -37.032 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.509106674382716e-05 1.509106674382716e-05 1 HIGALBM336.2432+0.0252 0
336.2444 0.0618 -37.047 0.0025 0.0025 0 3.367 -0.5 1.0 0.0 6.291736111111111e-06 6.291736111111111e-06 1 HIGALBM336.2444+0.0618 0
336.2516 -0.7238 -44.075 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.1000277777777778e-05 1.1000277777777778e-05 1 HIGALBM336.2516-0.7239 0
336.2521 1.0434 -82.232 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.8753711419753086e-05 1.8753711419753086e-05 1 HIGALBM336.2521+1.0434 0
336.2636 1.0736 -82.225 0.0051 0.0051 0 3.367 -0.5 1.0 0.0 2.595336419753086e-05 2.595336419753086e-05 1 HIGALBM336.2636+1.0736 0
336.2685 0.5096 -78.156 0.005 0.005 0 3.367 -0.5 1.0 0.0 2.502778549382716e-05 2.502778549382716e-05 1 HIGALBM336.2685+0.5096 0
336.2702 0.4875 -31.083 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.727160493827161e-05 2.727160493827161e-05 1 HIGALBM336.2702+0.4875 0
336.2721 0.0819 -37.022 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.933611111111112e-06 7.933611111111112e-06 1 HIGALBM336.2721+0.0819 0
336.2768 -0.7328 -44.05 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4135511188271606e-05 1.4135511188271606e-05 1 HIGALBM336.2768-0.7328 0
336.2837 0.4475 -31.072 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 1.990151234567901e-05 1.990151234567901e-05 1 HIGALBM336.2837+0.4475 0
336.2876 1.0353 -82.209 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.3120493827160492e-05 1.3120493827160492e-05 1 HIGALBM336.2876+1.0353 0
336.2904 1.0042 -82.137 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.705444637345679e-05 2.705444637345679e-05 1 HIGALBM336.2904+1.0042 0
336.2934 0.0251 -36.987 0.0017 0.0017 0 3.367 -0.5 1.0 0.0 2.9136593364197527e-06 2.9136593364197527e-06 1 HIGALBM336.2934+0.0251 0
336.3009 0.187 -72.103 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.873890817901235e-06 5.873890817901235e-06 1 HIGALBM336.3009+0.1870 0
336.3014 0.2093 -72.103 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2298659336419753e-05 1.2298659336419753e-05 1 HIGALBM336.3014+0.2093 0
336.3018 -0.6614 -43.062 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2152970679012348e-05 1.2152970679012348e-05 1 HIGALBM336.3018-0.6614 0
336.303 0.0833 -43.079 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.880625e-06 5.880625e-06 1 HIGALBM336.3030+0.0833 0
336.3101 1.0499 -80.957 0.0018 0.0018 0 3.367 -0.5 1.0 0.0 3.10640625e-06 3.10640625e-06 1 HIGALBM336.3101+1.0499 0
336.3136 -0.0347 -37.949 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.7210974151234572e-05 1.7210974151234572e-05 1 HIGALBM336.3136-0.0347 0
336.3163 0.179 -72.09 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.871141975308642e-06 7.871141975308642e-06 1 HIGALBM336.3163+0.1790 0
336.3241 -0.6485 -43.04 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.4000069444444447e-05 1.4000069444444447e-05 1 HIGALBM336.3241-0.6485 0
336.3342 0.1735 -72.074 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.475840277777778e-05 1.475840277777778e-05 1 HIGALBM336.3342+0.1735 0
336.3425 0.9543 -83.087 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.6878402777777775e-05 1.6878402777777775e-05 1 HIGALBM336.3425+0.9543 0
336.3435 0.9966 -81.962 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3937777777777778e-05 1.3937777777777778e-05 1 HIGALBM336.3435+0.9966 0
336.3443 -0.0532 -37.921 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.141876736111111e-05 1.141876736111111e-05 1 HIGALBM336.3443-0.0532 0
336.3536 -0.035 -37.913 0.0018 0.0018 0 3.367 -0.5 1.0 0.0 3.225017361111111e-06 3.225017361111111e-06 1 HIGALBM336.3536-0.0350 0
336.3638 -0.0474 -37.903 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.175624999999998e-06 5.175624999999998e-06 1 HIGALBM336.3638-0.0474 0
336.367 0.4466 -41.034 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.786236304012346e-05 1.786236304012346e-05 1 HIGALBM336.3670+0.4466 0
336.368 -0.2924 -85.786 0.0053 0.0053 0 3.367 0.5 1.0 0.0 2.8563086419753085e-05 2.8563086419753085e-05 1 HIGALBM336.3680-0.2924 0
336.3695 0.6449 -41.031 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.0892517361111108e-05 2.0892517361111108e-05 1 HIGALBM336.3695+0.6449 0
336.3729 -0.7833 -45.001 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.566992669753086e-06 9.566992669753086e-06 1 HIGALBM336.3729-0.7833 0
336.3811 0.2179 -40.968 0.0054 0.0054 0 3.367 -0.5 1.0 0.0 2.929515625e-05 2.929515625e-05 1 HIGALBM336.3811+0.2179 0
336.383 0.93 -82.194 0.003 0.003 0 3.367 -0.5 1.0 0.0 8.883711419753087e-06 8.883711419753087e-06 1 HIGALBM336.3830+0.9300 0
336.3852 0.6758 -41.016 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.270850694444444e-06 5.270850694444444e-06 1 HIGALBM336.3852+0.6758 0
336.4017 0.2022 -40.949 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3628402777777775e-05 1.3628402777777775e-05 1 HIGALBM336.4017+0.2022 0
336.4102 -0.2559 -85.881 0.0017 0.0017 0 3.367 0.5 1.0 0.0 2.9469444444444445e-06 2.9469444444444445e-06 1 HIGALBM336.4102-0.2559 0
336.4112 0.2074 -40.939 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.6211807484567897e-05 1.6211807484567897e-05 1 HIGALBM336.4112+0.2074 0
336.4282 0.2075 -40.923 0.0025 0.0025 0 3.367 -0.5 1.0 0.0 6.403711419753085e-06 6.403711419753085e-06 1 HIGALBM336.4282+0.2075 0
336.4325 -0.2618 -85.931 0.0018 0.0018 0 3.367 0.5 1.0 0.0 3.3917361111111107e-06 3.3917361111111107e-06 1 HIGALBM336.4325-0.2618 0
336.4391 1.0611 -80.166 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.6775850694444444e-05 1.6775850694444444e-05 1 HIGALBM336.4391+1.0611 0
336.4705 -0.719 -43.039 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 2.020003086419753e-05 2.020003086419753e-05 1 HIGALBM336.4705-0.7190 0
336.4823 -0.8074 -41.916 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.900850694444442e-06 5.900850694444442e-06 1 HIGALBM336.4823-0.8074 0
336.4974 -0.798 -41.901 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.7827160493827156e-05 1.7827160493827156e-05 1 HIGALBM336.4974-0.7980 0
336.5131 0.0974 -68.952 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0098271604938271e-05 1.0098271604938271e-05 1 HIGALBM336.5131+0.0974 0
336.5297 0.383 -75.893 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1616736111111109e-05 1.1616736111111109e-05 1 HIGALBM336.5297+0.3830 0
336.535 0.4274 -75.888 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.539600694444444e-06 7.539600694444444e-06 1 HIGALBM336.5350+0.4274 0
336.5684 0.1084 -39.025 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.627438271604938e-06 5.627438271604938e-06 1 HIGALBM336.5684+0.1084 0
336.5718 0.3908 -77.918 0.0059 0.0059 0 3.367 -0.5 1.0 0.0 3.525390625e-05 3.525390625e-05 1 HIGALBM336.5718+0.3908 0
336.5785 0.9407 -81.942 0.0058 0.0058 0 3.367 -0.5 1.0 0.0 3.343088155864198e-05 3.343088155864198e-05 1 HIGALBM336.5785+0.9407 0
336.5804 0.2685 -37.138 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0544452160493827e-05 1.0544452160493827e-05 1 HIGALBM336.5804+0.2685 0
336.5855 0.1133 -39.008 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 2.0651975308641977e-05 2.0651975308641977e-05 1 HIGALBM336.5855+0.1133 0
336.5997 0.1527 -38.995 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.8062500000000002e-05 1.8062500000000002e-05 1 HIGALBM336.5997+0.1527 0
336.6022 -0.6628 -45.061 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.6565434027777772e-05 2.6565434027777772e-05 1 HIGALBM336.6022-0.6628 0
336.6044 -0.7621 -45.04 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.2950001929012346e-05 1.2950001929012346e-05 1 HIGALBM336.6044-0.7621 0
336.6197 1.0532 -79.96 0.0054 0.0054 0 3.367 -0.5 1.0 0.0 2.863736304012346e-05 2.863736304012346e-05 1 HIGALBM336.6197+1.0532 0
336.6247 -0.4103 -118.952 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1381251929012345e-05 1.1381251929012345e-05 1 HIGALBM336.6247-0.4103 0
336.6289 0.2862 -37.093 0.0021 0.0021 0 3.367 -0.5 1.0 0.0 4.363456790123457e-06 4.363456790123457e-06 1 HIGALBM336.6289+0.2862 0
336.6303 0.2734 -37.092 0.0014 0.0014 0 3.367 -0.5 1.0 0.0 2.070401234567901e-06 2.070401234567901e-06 1 HIGALBM336.6303+0.2734 0
336.635 0.0084 -123.973 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 8.090864197530866e-06 8.090864197530866e-06 1 HIGALBM336.6350+0.0084 0
336.6384 -0.6423 -44.031 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.7921111111111116e-05 1.7921111111111116e-05 1 HIGALBM336.6384-0.6423 0
336.6435 -0.5615 -32.988 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.0935881558641976e-05 1.0935881558641976e-05 1 HIGALBM336.6435-0.5615 0
336.6439 -0.6956 -44.025 0.0005 0.0005 0 3.367 -0.5 1.0 0.0 2.7562499999999996e-07 2.7562499999999996e-07 1 HIGALBM336.6439-0.6956 0
336.6466 0.9167 -82.082 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.075308641975308e-05 2.075308641975308e-05 1 HIGALBM336.6466+0.9167 0
336.6515 -0.6656 -44.018 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.1287970679012346e-05 2.1287970679012346e-05 1 HIGALBM336.6515-0.6656 0
336.6529 0.9538 -82.077 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0133611111111113e-05 1.0133611111111113e-05 1 HIGALBM336.6529+0.9538 0
336.6544 0.936 -82.076 0.003 0.003 0 3.367 -0.5 1.0 0.0 9.06679012345679e-06 9.06679012345679e-06 1 HIGALBM336.6544+0.9360 0
336.6576 0.549 -42.024 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.639081790123456e-06 7.639081790123456e-06 1 HIGALBM336.6576+0.5490 0
336.6594 -0.2788 -81.246 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0169012345679014e-05 1.0169012345679014e-05 1 HIGALBM336.6594-0.2788 0
336.6597 0.196 -39.056 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.693526234567901e-06 5.693526234567901e-06 1 HIGALBM336.6597+0.1960 0
336.6607 -0.2681 -81.246 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.6924567901234565e-05 2.6924567901234565e-05 1 HIGALBM336.6607-0.2681 0
336.6676 0.9325 -82.067 0.0061 0.0061 0 3.367 -0.5 1.0 0.0 3.714225308641976e-05 3.714225308641976e-05 1 HIGALBM336.6676+0.9325 0
336.6709 1.0338 -82.064 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.7384266975308643e-05 1.7384266975308643e-05 1 HIGALBM336.6709+1.0338 0
336.6719 -0.306 -122.193 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.6594307484567902e-05 1.6594307484567902e-05 1 HIGALBM336.6719-0.3060 0
336.6769 -0.2872 -81.233 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0436489197530867e-05 1.0436489197530867e-05 1 HIGALBM336.6769-0.2872 0
336.6833 0.9737 -84.26 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2494261188271604e-05 1.2494261188271604e-05 1 HIGALBM336.6833+0.9737 0
336.687 0.9452 -82.053 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.187376736111111e-05 1.187376736111111e-05 1 HIGALBM336.6870+0.9452 0
336.6925 -0.6907 -43.976 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2553242669753089e-05 1.2553242669753089e-05 1 HIGALBM336.6925-0.6907 0
336.6954 -0.5374 -32.943 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.5372934027777778e-05 1.5372934027777778e-05 1 HIGALBM336.6954-0.5374 0
336.6961 -0.4652 -120.872 0.005 0.005 0 3.367 -0.5 1.0 0.0 2.4972229938271596e-05 2.4972229938271596e-05 1 HIGALBM336.6961-0.4652 0
336.6973 0.2284 -39.02 0.0021 0.0021 0 3.367 -0.5 1.0 0.0 4.56890625e-06 4.56890625e-06 1 HIGALBM336.6973+0.2284 0
336.7026 0.5916 -40.898 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.8050696373456788e-05 1.8050696373456788e-05 1 HIGALBM336.7026+0.5916 0
336.7036 0.7984 -45.084 0.0049 0.0049 0 3.367 -0.5 1.0 0.0 2.4146304012345685e-05 2.4146304012345685e-05 1 HIGALBM336.7036+0.7984 0
336.7101 0.5023 -77.082 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.483319637345679e-05 1.483319637345679e-05 1 HIGALBM336.7101+0.5023 0
336.7229 -0.5471 -32.904 0.0018 0.0018 0 3.367 -0.5 1.0 0.0 3.325557484567901e-06 3.325557484567901e-06 1 HIGALBM336.7229-0.5471 0
336.7295 0.205 -41.08 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.832224151234568e-06 7.832224151234568e-06 1 HIGALBM336.7295+0.2050 0
336.7483 -0.2202 -125.255 0.0048 0.0048 0 3.367 -0.5 1.0 0.0 2.3267224151234567e-05 2.3267224151234567e-05 1 HIGALBM336.7483-0.2202 0
336.7511 -0.6721 -44.096 0.0055 0.0055 0 3.367 -0.5 1.0 0.0 2.9884444444444444e-05 2.9884444444444444e-05 1 HIGALBM336.7511-0.6721 0
336.7532 -0.6976 -44.094 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.536204475308642e-05 1.536204475308642e-05 1 HIGALBM336.7532-0.6976 0
336.7546 -0.2012 -125.269 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.434515625e-05 1.434515625e-05 1 HIGALBM336.7546-0.2012 0
336.756 -0.2203 -125.272 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3865279706790124e-05 1.3865279706790124e-05 1 HIGALBM336.7560-0.2203 0
336.7562 -0.5782 -33.047 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.713611111111112e-06 9.713611111111112e-06 1 HIGALBM336.7562-0.5782 0
336.7802 -0.7086 -46.045 0.0026 0.0026 0 3.367 -0.5 1.0 0.0 7.015140817901235e-06 7.015140817901235e-06 1 HIGALBM336.7802-0.7086 0
336.7835 0.1576 -79.91 0.0033 0.0033 0 3.367 0.5 1.0 0.0 1.0616736111111112e-05 1.0616736111111112e-05 1 HIGALBM336.7835+0.1576 0
336.7968 0.1328 -79.936 0.0023 0.0023 0 3.367 0.5 1.0 0.0 5.3091840277777775e-06 5.3091840277777775e-06 1 HIGALBM336.7968+0.1328 0
336.8089 0.1192 -79.959 0.0016 0.0016 0 3.367 0.5 1.0 0.0 2.7179185956790117e-06 2.7179185956790117e-06 1 HIGALBM336.8089+0.1192 0
