GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb Dist_lit KDA f_avg ID in_grs
34.2400 0.1400 57.1000 0.0283 0.0183 140 4.5900 -0.5 -0.7705132427757891 0.6374239897486899 0.0008027777777777777 0.00033611111111111114 3.4 N 0 U34.26+0.15 1
35.0200 0.3500 53.1300 0.0133 0.0117 76 2.8700 -0.5 0.23853345757858105 0.971134279909636 0.0001777777777777778 0.00013611111111111107 3.6 N 0 U35.02+0.35 1
35.0400 -0.4900 48.6700 0.0433 0.0200 95 6.1900 0.5 -0.08889429686644147 0.9960410654107695 0.001877777777777778 0.0004 11.0 F 0 U35.05-0.52 1
35.5800 0.0600 52.1200 0.0183 0.0133 47 7.8400 0.5 0.6807208689589178 0.7325428987873788 0.00033611111111111114 0.0001777777777777778 10.6 F 0 U35.57+0.07 1
35.5800 -0.0300 52.9200 0.0100 0.0083 135 6.0500 0.5 -0.7071067811865475 0.7071067811865476 0.0001 6.944444444444444e-05 10.6 F 0 U35.58-0.03 1
35.7000 -0.0700 50.0500 0.0267 0.0183 78 2.6900 0.5 0.21132479645538876 0.9774158942860959 0.0007111111111111113 0.00033611111111111114 10.6 F 0 U35.67-0.04 1
37.2000 -0.4200 35.9300 0.0100 0.0050 162 3.5800 0.5 -0.9488760116444965 0.31564903694710256 0.0001 2.5e-05 11.3 F 0 U37.20-0.43 1
37.3700 -0.2400 39.7300 0.0100 0.0067 45 4.0300 0.5 0.7071067811865476 0.7071067811865475 0.0001 4.444444444444445e-05 11.2 F 0 U37.37-0.24 1
37.5500 -0.1100 51.9800 0.0067 0.0067 180 4.4800 0.5 -1.0 1.2246467991473532e-16 4.444444444444445e-05 4.444444444444445e-05 10.5 F 0 U37.55-0.11 1
37.7300 -0.1100 46.0100 0.0100 0.0067 90 3.4000 0.5 6.123233995736766e-17 1.0 0.0001 4.444444444444445e-05 10.4 F 0 U37.75-0.10 1
37.7500 -0.2100 60.6900 0.0167 0.0100 35 6.9000 0.5 0.821149209133704 0.5707135676844316 0.0002777777777777778 0.0001 9.3 F 0 U37.76-0.20 1
37.8700 -0.4000 61.2200 0.0100 0.0083 180 7.3100 0.5 -1.0 1.2246467991473532e-16 0.0001 6.944444444444444e-05 9.7 F 0 U37.87-0.40 1
39.2500 -0.0600 22.4500 0.0217 0.0083 152 4.1900 0.5 -0.8788171126619653 0.4771587602596086 0.0004694444444444445 6.944444444444444e-05 12.1 F 0 U39.25-0.07 1
40.4300 0.7000 12.3500 0.0133 0.0067 98 3.2800 0.5 -0.14608302856241154 0.9892723329629883 0.0001777777777777778 4.444444444444445e-05 12.1 F 0 U40.42+0.70 1
41.7500 0.1000 14.3900 0.0117 0.0050 37 4.0100 0.5 0.7996846584870906 0.6004202253258839 0.00013611111111111107 2.5e-05 12.6 F 0 U41.74+0.10 1
